rank,corpus_lemma,count,per_million,source_id
4373,а́иҿкааҩ,229,21.2,SRC-010
4374,агәара́ҳәа,229,21.2,SRC-010
4375,Виктор,229,21.2,SRC-010
4376,а-дара́,228,21.1,SRC-010
4377,а-кома́ндаҟаҵаҩ,228,21.1,SRC-010
4378,а-мариа́н,228,21.1,SRC-010
4379,а-џьаҧҳаны́,228,21.1,SRC-010
4380,а́-ладатәи,228,21.1,SRC-010
4381,а́-р:мч-ра,228,21.1,SRC-010
4382,а́-хәла·шәа-ра,228,21.1,SRC-010
4383,а́-шәҭыц,228,21.1,SRC-010
4384,аакы́л·ҟьа-ра,228,21.1,SRC-010
4385,ари́нахысгьы,228,21.1,SRC-010
4386,хазы́-хазы,228,21.1,SRC-010
4387,Чаҵә Чагә,228,21.1,SRC-010
4388,ҟәа́шӡа,228,21.1,SRC-010
4389,а-вокза́л,227,21.1,SRC-010
4390,а-кы́л·ҟьа-ра,227,21.1,SRC-010
4391,а-принци́п,227,21.1,SRC-010
4392,а-раса́,227,21.1,SRC-010
4393,а-стадио́н,227,21.1,SRC-010
4394,а-ҧша́тлакә,227,21.1,SRC-010
4395,а-ҭацаагаҩы́,227,21.1,SRC-010
4396,а-ҿ·на́·р:ха-ра,227,21.1,SRC-010
4397,заҵа́,227,21.1,SRC-010
4398,Кониар,227,21.1,SRC-010
4399,Семиҳ,227,21.1,SRC-010
4400,а-иа́ша-ҵабырг,226,21.0,SRC-010
4401,а-мҩаны́фа,226,21.0,SRC-010
4402,а-ҧша́сра,226,21.0,SRC-010
4403,а-ҧшӡа́·ха-ра,226,21.0,SRC-010
4404,а́-маха,226,21.0,SRC-010
4405,а́иҷа·ҳа-ра,226,21.0,SRC-010
4406,аахы́ҵ,226,21.0,SRC-010
4407,Абрыскьы́л,226,21.0,SRC-010
4408,а-бы́кь,225,20.9,SRC-010
4409,а-ла́жә,225,20.9,SRC-010
4410,а-ме́тод,225,20.9,SRC-010
4411,а-ра́са,225,20.9,SRC-010
4412,а-уҳәан-сҳәа́н,225,20.9,SRC-010
4413,а-х·на·га-ра́,225,20.9,SRC-010
4414,а-шьры́,225,20.9,SRC-010
4415,а-ҟәа́з,225,20.9,SRC-010
4416,а-ҧхасҭа́·ха-ра,225,20.9,SRC-010
4417,а-ҭа·р:тәа-ра́,225,20.9,SRC-010
4418,а-ҿа́а·р:ха-ра,225,20.9,SRC-010
4419,а́и·з·ааигәа·ха-ра,225,20.9,SRC-010
4420,архи́в,225,20.9,SRC-010
4421,иахьа́нӡагьы,225,20.9,SRC-010
4422,а-гәа́ҕь,224,20.8,SRC-010
4423,а-гәы́мшәа,224,20.8,SRC-010
4424,а-до́у,224,20.8,SRC-010
4425,а-зы́·л·ҧха-ра,224,20.8,SRC-010
4426,а-ка́ҳа,224,20.8,SRC-010
4427,а-кәапе́и,224,20.8,SRC-010
4428,а-хи́-аҵыхәеи,224,20.8,SRC-010
4429,а-хы́заҵә,224,20.8,SRC-010
4430,а-ҩы́ча-ра,224,20.8,SRC-010
4431,а́-иаша·ха-ра,224,20.8,SRC-010
4432,а́-мшира,224,20.8,SRC-010
4433,а́-хьанҭара,224,20.8,SRC-010
4434,а́-хәашь,224,20.8,SRC-010
4435,а́-қә·шәи-ра,224,20.8,SRC-010
4436,а́илых·ха-ра,224,20.8,SRC-010
4437,абра́ҟагьы,224,20.8,SRC-010
4438,атта́ҳәа,224,20.8,SRC-010
4439,а-гаӡара́,223,20.7,SRC-010
4440,а-зы́·на·шьҭ-ра,223,20.7,SRC-010
4441,а-саркьа́л,223,20.7,SRC-010
4442,а-телеви́зор,223,20.7,SRC-010
4443,а-х·р:т-ра́,223,20.7,SRC-010
4444,а-хы́·ҧраа-ра,223,20.7,SRC-010
4445,а-ҭы́шәынтәала,223,20.7,SRC-010
4446,а-ҽе́иқәа,223,20.7,SRC-010
4447,а́-даҕь,223,20.7,SRC-010
4448,а́бҕьааҳәа,223,20.7,SRC-010
4449,а́жәамаана,223,20.7,SRC-010
4450,Алеқсандр,223,20.7,SRC-010
4451,Германиа,223,20.7,SRC-010
4452,а-ла́н·ха-ра,222,20.6,SRC-010
4453,а-тама́,222,20.6,SRC-010
4454,а-қәа́ҵа,222,20.6,SRC-010
4455,а-қәаҵа́,222,20.6,SRC-010
4456,а-ҽ·ка́·жь-ра,222,20.6,SRC-010
4457,а́-дгьылтә,222,20.6,SRC-010
4458,а́иу·жь-ра,222,20.6,SRC-010
4459,Нури,222,20.6,SRC-010
4460,у́аанӡатәи,222,20.6,SRC-010
4461,хаха́,222,20.6,SRC-010
4462,Џьон,222,20.6,SRC-010
4463,а-бара́к,221,20.5,SRC-010
4464,а-дәы́л·ца-ра,221,20.5,SRC-010
4465,а-махәҿа́,221,20.5,SRC-010
4466,а-мгьа́л,221,20.5,SRC-010
4467,а-мето́д,221,20.5,SRC-010
4468,а-та́кси,221,20.5,SRC-010
4469,а-хҭарҧа́,221,20.5,SRC-010
4470,а́-ҷаҧшьаҩ,221,20.5,SRC-010
4471,а́ша·ха-ра,221,20.5,SRC-010
4472,аира́,221,20.5,SRC-010
4473,Гогәуа,221,20.5,SRC-010
4474,гәа́рҭак,221,20.5,SRC-010
4475,иа́аркьаҿны,221,20.5,SRC-010
4476,иу́ль,221,20.5,SRC-010
4477,Несҭор,221,20.5,SRC-010
4478,уаа́нӡатәи,221,20.5,SRC-010
4479,уажәы́мзар-уажәы́,221,20.5,SRC-010
4480,Џьансыхә,221,20.5,SRC-010
4481,а-матане́и-ра,220,20.4,SRC-010
4482,а-рҵаҩра́тә,220,20.4,SRC-010
4483,а-телегра́мма,220,20.4,SRC-010
4484,а-у́снагӡатә,220,20.4,SRC-010
4485,а-ҧҽы́,220,20.4,SRC-010
4486,а-ҽы́·р:цәгьа-ра,220,20.4,SRC-010
4487,Какашьа,220,20.4,SRC-010
4488,Ҵабал,220,20.4,SRC-010
4489,а-ка·ца-ра́,219,20.3,SRC-010
4490,а-лаҧшҵашәа́ра,219,20.3,SRC-010
4491,а-ны́ҳәатә,219,20.3,SRC-010
4492,а-уасхы́р,219,20.3,SRC-010
4493,а-ҵысра́,219,20.3,SRC-010
4494,а́-иакәым,219,20.3,SRC-010
4495,а́-цәқәырҧара,219,20.3,SRC-010
4496,а́-қә·ҧраа-ра,219,20.3,SRC-010
4497,а́-ҧшаах,219,20.3,SRC-010
4498,а́-ҽҳәара,219,20.3,SRC-010
4499,а́а·лаша-ра,219,20.3,SRC-010
4500,а́жәабжьҳәаҩ,219,20.3,SRC-010
4501,Америка,219,20.3,SRC-010
4502,ана́ҩстәи,219,20.3,SRC-010
4503,Рафида,219,20.3,SRC-010
4504,а-гәы́ла·ла-ра,218,20.2,SRC-010
4505,а-гәы́ҳалалратә,218,20.2,SRC-010
4506,а-референду́м,218,20.2,SRC-010
4507,а-федера́лтә,218,20.2,SRC-010
4508,а-цры́·ха-ра,218,20.2,SRC-010
4509,а-шьа́цра,218,20.2,SRC-010
4510,а-ҧы·ҵәҵәа-ра́,218,20.2,SRC-010
4511,а-ҩны́·ҵ-ра,218,20.2,SRC-010
4512,а-ҭахра́,218,20.2,SRC-010
4513,а-ҭы́баа-ҭыцә,218,20.2,SRC-010
4514,а-ҵа́р-ра,218,20.2,SRC-010
4515,а́-жәпаҩ,218,20.2,SRC-010
4516,а́-мақар-ра,218,20.2,SRC-010
4517,а́-р:аиҧш-ра,218,20.2,SRC-010
4518,а́-р:хаа-ра,218,20.2,SRC-010
4519,а́-р:ӡырҩ-ра,218,20.2,SRC-010
4520,а́-ҧсара,218,20.2,SRC-010
4521,а́ашьа,218,20.2,SRC-010
4522,а́имҟьара,218,20.2,SRC-010
4523,аа·ҧса́х-ра,218,20.2,SRC-010
4524,аамҭа-аамҭа́ла,218,20.2,SRC-010
4525,арс,218,20.2,SRC-010
4526,Симон,218,20.2,SRC-010
4527,а-гәы́ҵа·ҳәҳәа-ра,217,20.1,SRC-010
4528,а-кы́д·хала-ра,217,20.1,SRC-010
4529,а-мпы́ҵа·хала-ра,217,20.1,SRC-010
4530,а-на́ла·га-ра,217,20.1,SRC-010
4531,а-ха́рџь,217,20.1,SRC-010
4532,а-хы́ш-хыҵәа-ра,217,20.1,SRC-010
4533,а-цәы́·л·га-ра,217,20.1,SRC-010
4534,а-цәы́·хара-заа-ра,217,20.1,SRC-010
4535,а-ҟьа́ла-ра,217,20.1,SRC-010
4536,а-ҩна·ҵа-ра́,217,20.1,SRC-010
4537,а́-бжьыҭира,217,20.1,SRC-010
4538,а́-иашьара,217,20.1,SRC-010
4539,а́-ццышә,217,20.1,SRC-010
4540,а́илыхха,217,20.1,SRC-010
4541,адәахьа́ла,217,20.1,SRC-010
4542,а-р:ҟьа-ра́,216,20.0,SRC-010
4543,а-усҭҵааҩы́,216,20.0,SRC-010
4544,а-ха́ҳә·ха-ра,216,20.0,SRC-010
4545,а-хсаа́ла,216,20.0,SRC-010
4546,а-хшьы́,216,20.0,SRC-010
4547,а-хы́·шәҭ-ра,216,20.0,SRC-010
4548,а-хы́лҧарч,216,20.0,SRC-010
4549,а-ҟәырҟа́н,216,20.0,SRC-010
4550,а-ҭа·р:ҧа-ра́,216,20.0,SRC-010
4551,а-ҵка́р,216,20.0,SRC-010
4552,а-ҵәҩа́ншьап,216,20.0,SRC-010
4553,а́аха·гыла-ра,216,20.0,SRC-010
4554,а́ила·хәа-ра,216,20.0,SRC-010
4555,Е.,216,20.0,SRC-010
4556,Кавка́зтәи,216,20.0,SRC-010
4557,машәы́ршақә,216,20.0,SRC-010
4558,а-кака́н,215,19.9,SRC-010
4559,а-у́сушьа,215,19.9,SRC-010
4560,а-х·баа́ла-ра,215,19.9,SRC-010
4561,а-хҭы́·с-ра,215,19.9,SRC-010
4562,а-церемо́ниа,215,19.9,SRC-010
4563,а-ҽ·кы-заа-ра́,215,19.9,SRC-010
4564,а́-ц·цеи-ра,215,19.9,SRC-010
4565,а́-шаҟь-шаҟьа-ра,215,19.9,SRC-010
4566,а́изада,215,19.9,SRC-010
4567,Леуа,215,19.9,SRC-010
4568,ЦК,215,19.9,SRC-010
4569,Шеварднаӡе,215,19.9,SRC-010
4570,а-з·был-ра́,214,19.8,SRC-010
4571,а-зы́·был-ра,214,19.8,SRC-010
4572,а-р:ҵәа-ра́,214,19.8,SRC-010
4573,а-ра́ҵәа-ра,214,19.8,SRC-010
4574,а-шша́,214,19.8,SRC-010
4575,а-ҧынгы́ла,214,19.8,SRC-010
4576,а-ҩы́ҵра,214,19.8,SRC-010
4577,а-ӡыршы́,214,19.8,SRC-010
4578,а́-дыд,214,19.8,SRC-010
4579,а́-мцаҧшь,214,19.8,SRC-010
4580,а́-нҭ·ҳәаа-ра,214,19.8,SRC-010
4581,а́-қәцәа,214,19.8,SRC-010
4582,а́-ҷкәын-ра,214,19.8,SRC-010
4583,а́мха·ҳәа-ра,214,19.8,SRC-010
4584,Аҧсынтәыла,214,19.8,SRC-010
4585,Баҭым,214,19.8,SRC-010
4586,Гәарамиа,214,19.8,SRC-010
4587,ца́сҳәа,214,19.8,SRC-010
4588,Шьханыҟәа,214,19.8,SRC-010
4589,а-хәы́·ха-ра,213,19.8,SRC-010
4590,а-џьы́нџьуаҩ,213,19.8,SRC-010
4591,а́-нас-нас-ра,213,19.8,SRC-010
4592,а́-хә·ха-ра,213,19.8,SRC-010
4593,а́-қә·ҧха-ра,213,19.8,SRC-010
4594,Алықьсандр,213,19.8,SRC-010
4595,даҽазны́кгьы,213,19.8,SRC-010
4596,даҽазныкгьы́,213,19.8,SRC-010
4597,Иерусалим,213,19.8,SRC-010
4598,а-га́рҭа,212,19.7,SRC-010
4599,а-ны́·қә-ра,212,19.7,SRC-010
4600,а-ны́хаҧааҩ,212,19.7,SRC-010
4601,а-уалы́р,212,19.7,SRC-010
4602,а-хьа́нҭара,212,19.7,SRC-010
4603,а-цәы́ргара,212,19.7,SRC-010
4604,а-шьа́арҵәыра,212,19.7,SRC-010
4605,а-ҧ·к-ра́,212,19.7,SRC-010
4606,а-ҿырҧшы́га,212,19.7,SRC-010
4607,а́идыслара,212,19.7,SRC-010
4608,а́ил·ашәа-ра,212,19.7,SRC-010
4609,Акакь,212,19.7,SRC-010
4610,Шьыпа,212,19.7,SRC-010
4611,а-нџьны́р,211,19.6,SRC-010
4612,а-уа́ҭәа,211,19.6,SRC-010
4613,а-цә·хьа́·ҵ-ра,211,19.6,SRC-010
4614,а-шәа́рҭа·ха-ра,211,19.6,SRC-010
4615,а́-мчыбжьа,211,19.6,SRC-010
4616,а́-р:ааҧса-ра,211,19.6,SRC-010
4617,а́-рахә=а́-шәахә,211,19.6,SRC-010
4618,а́-ҷкәын-заа-ра,211,19.6,SRC-010
4619,а́ила·жь-ра,211,19.6,SRC-010
4620,аҧ·га-ра́,211,19.6,SRC-010
4621,аҷҷа́ҳәа,211,19.6,SRC-010
4622,Васил,211,19.6,SRC-010
4623,мы́м,211,19.6,SRC-010
4624,хьу-хьууа́,211,19.6,SRC-010
4625,Ҭамшьыгә,211,19.6,SRC-010
4626,а-гәы́жь,210,19.5,SRC-010
4627,а-з·гы́ла-ра,210,19.5,SRC-010
4628,а-з·ҵа-ра́,210,19.5,SRC-010
4629,а-мацәа́,210,19.5,SRC-010
4630,а-ргәа́ҟра,210,19.5,SRC-010
4631,а-шәа́рҭадаратә,210,19.5,SRC-010
4632,а-ҽҳәа·тәа-ра́,210,19.5,SRC-010
4633,а-ҿа́тә,210,19.5,SRC-010
4634,а́-лы·ҩр-ра,210,19.5,SRC-010
4635,а́-ҟьашь,210,19.5,SRC-010
4636,а́и·з·ҳа-ра,210,19.5,SRC-010
4637,а́иҵ·ҳәа-ра,210,19.5,SRC-010
4638,а́том,210,19.5,SRC-010
4639,Данаҟаи,210,19.5,SRC-010
4640,Мизан,210,19.5,SRC-010
4641,уахи́-ҽни́,210,19.5,SRC-010
4642,а-ба́ҳа,209,19.4,SRC-010
4643,а-з·гы́ла-заа-ра,209,19.4,SRC-010
4644,а-рҵара́,209,19.4,SRC-010
4645,а-сра́,209,19.4,SRC-010
4646,а-цәы·к-ра́,209,19.4,SRC-010
4647,а-школхәы́ҷ,209,19.4,SRC-010
4648,а-ҽаны́-заа-ра,209,19.4,SRC-010
4649,а́-ц·и-ра,209,19.4,SRC-010
4650,а́и·гәыд·ҵа-ра,209,19.4,SRC-010
4651,а́изы·р:ҳа-ра,209,19.4,SRC-010
4652,каууа́,209,19.4,SRC-010
4653,маца́рагьы,209,19.4,SRC-010
4654,Ҧлиа,209,19.4,SRC-010
4655,ҵабыргны́,209,19.4,SRC-010
4656,а-да́хь,208,19.3,SRC-010
4657,а-пу́нкт,208,19.3,SRC-010
4658,а-ры́жәпара,208,19.3,SRC-010
4659,а-цра́·с-ра,208,19.3,SRC-010
4660,а-ҭ·ҧа-ра́,208,19.3,SRC-010
4661,а́-д·ла-ра,208,19.3,SRC-010
4662,а́-ржәпара,208,19.3,SRC-010
4663,а́-ҽҳәа,208,19.3,SRC-010
4664,а́-ӡбатә,208,19.3,SRC-010
4665,а́и·ҵ·ҳәа-ра,208,19.3,SRC-010
4666,а́иҕьтәра,208,19.3,SRC-010
4667,аҧ·ца-ра́,208,19.3,SRC-010
4668,Расим,208,19.3,SRC-010
4669,хы́шә,208,19.3,SRC-010
4670,хықәкы́ла,208,19.3,SRC-010
4671,а-гәи́л,207,19.2,SRC-010
4672,а-гәыҧжәа́ра,207,19.2,SRC-010
4673,а-ду́ма,207,19.2,SRC-010
4674,а-ла́мпа,207,19.2,SRC-010
4675,а-хе́идкыла,207,19.2,SRC-010
4676,а́-л·ӡаа-ра,207,19.2,SRC-010
4677,а́-нҭ·ҧсаа-ра,207,19.2,SRC-010
4678,а́-револиуциатә,207,19.2,SRC-010
4679,а́-ҭырқәшәа,207,19.2,SRC-010
4680,Ермолаи,207,19.2,SRC-010
4681,Жьакәа,207,19.2,SRC-010
4682,а-бзи́аҵәҟьа,206,19.1,SRC-010
4683,а-ны́·ӡаа-ра,206,19.1,SRC-010
4684,а-шьаҵа́,206,19.1,SRC-010
4685,а-ҭа·ҳәҳәа-заа-ра́,206,19.1,SRC-010
4686,а-ҭа́·ҳәҳәа-ра,206,19.1,SRC-010
4687,а-ҽ·ны́-заа-ра,206,19.1,SRC-010
4688,а-ҽы́·ны-ра,206,19.1,SRC-010
4689,а-ҿы·нҵәаа-ра́,206,19.1,SRC-010
4690,а́-мариа·ха-ра,206,19.1,SRC-010
4691,а́-мчха-ра,206,19.1,SRC-010
4692,а́иҿахысра,206,19.1,SRC-010
4693,а́ҟәатәи,206,19.1,SRC-010
4694,Аџьынџьал,206,19.1,SRC-010
4695,Иақәыҧ,206,19.1,SRC-010
4696,Иуана,206,19.1,SRC-010
4697,уаххьа́,206,19.1,SRC-010
4698,а-бжеиҳа́ра,205,19.0,SRC-010
4699,а-гәы́ды·р:ҕәҕәала-ра,205,19.0,SRC-010
4700,а-з·ҟа́за-ра,205,19.0,SRC-010
4701,а-мо́ҭа,205,19.0,SRC-010
4702,а-ны́ҵа·ла-ра,205,19.0,SRC-010
4703,а-со́ф,205,19.0,SRC-010
4704,а-фыҩ-ра́,205,19.0,SRC-010
4705,а-хәа́мц,205,19.0,SRC-010
4706,а-цәы́·ҵәах-ра,205,19.0,SRC-010
4707,а-цәы́мза,205,19.0,SRC-010
4708,а-шәа́х,205,19.0,SRC-010
4709,а-ҽы́·р:ҭбаа-ра,205,19.0,SRC-010
4710,а́-гьыжь,205,19.0,SRC-010
4711,а́ил·а·цәажәа-ра,205,19.0,SRC-010
4712,а́иҿкаашьа,205,19.0,SRC-010
4713,а́иҿыхара,205,19.0,SRC-010
4714,Аҧсынра́,205,19.0,SRC-010
4715,аҿҿа́,205,19.0,SRC-010
4716,и́-ҵагь,205,19.0,SRC-010
4717,иа́рбанзаалакь,205,19.0,SRC-010
4718,Кәатат,205,19.0,SRC-010
4719,а-жәы́тәра,204,18.9,SRC-010
4720,а-лаҵара́,204,18.9,SRC-010
4721,а-р:лахҿы́х-ра,204,18.9,SRC-010
4722,а-хгара́,204,18.9,SRC-010
4723,а-хыҭҳәаа́,204,18.9,SRC-010
4724,а-хьшьыцба́,204,18.9,SRC-010
4725,а-ҽы·р:га-ра́,204,18.9,SRC-010
4726,а́-капантә,204,18.9,SRC-010
4727,а́-мҵа·к-ра,204,18.9,SRC-010
4728,а́абатәи,204,18.9,SRC-010
4729,англы́з,204,18.9,SRC-010
4730,Билал,204,18.9,SRC-010
4731,Леван,204,18.9,SRC-010
4732,Шьыҭа,204,18.9,SRC-010
4733,а-былтәы́,203,18.8,SRC-010
4734,а-ле́ктор,203,18.8,SRC-010
4735,а-ха·хх-ра́,203,18.8,SRC-010
4736,а-цәы́·қә·р:ҧа-ра,203,18.8,SRC-010
4737,а-шьа́нҵа,203,18.8,SRC-010
4738,а-ҧасатәи́,203,18.8,SRC-010
4739,а-ҵ·на·х-ра́,203,18.8,SRC-010
4740,а-ҽы·р:к-ра́,203,18.8,SRC-010
4741,а-ҽы́жә·ҧа-ра,203,18.8,SRC-010
4742,а́-насҭха,203,18.8,SRC-010
4743,а́-қә·ҵәиаа-ра,203,18.8,SRC-010
4744,а́-ҵ·на·х-ра,203,18.8,SRC-010
4745,Византиа,203,18.8,SRC-010
4746,еиҳа́раӡак,203,18.8,SRC-010
4747,З.,203,18.8,SRC-010
4748,а-зы·р:га-ра́,202,18.7,SRC-010
4749,а-ха́шҭра,202,18.7,SRC-010
4750,а-шацәа́,202,18.7,SRC-010
4751,а́-маҿа,202,18.7,SRC-010
4752,а́иҭага,202,18.7,SRC-010
4753,а́нкьатәи,202,18.7,SRC-010
4754,ка́раха,202,18.7,SRC-010
4755,Мзауҷ,202,18.7,SRC-010
4756,а-гра́,201,18.6,SRC-010
4757,а-з·ша-заа-ра́,201,18.6,SRC-010
4758,а-зы·р:ҵыс-ра́,201,18.6,SRC-010
4759,а-па́ртиатә,201,18.6,SRC-010
4760,а-шьы́жьтәи,201,18.6,SRC-010
4761,а-ҧшы́хәра,201,18.6,SRC-010
4762,а-ҭәҳәа-ра́,201,18.6,SRC-010
4763,а-ҵа́быргҵәҟьа,201,18.6,SRC-010
4764,а-ҽ·ҳәа-ра́,201,18.6,SRC-010
4765,а-ҽа-ра́,201,18.6,SRC-010
4766,а́а·р:ццак-ра,201,18.6,SRC-010
4767,Абрскьы́л,201,18.6,SRC-010
4768,Ҟазылбақь,201,18.6,SRC-010
4769,а-зне́ишьа,200,18.5,SRC-010
4770,а-хьы·р:ша-ра́,200,18.5,SRC-010
4771,а-цә·хьаҵ-ра́,200,18.5,SRC-010
4772,а-џьаама́,200,18.5,SRC-010
4773,а-ҟата́,200,18.5,SRC-010
4774,а-ҩны́=а-гәа́ра,200,18.5,SRC-010
4775,а́-хьанҭа·ха-ра,200,18.5,SRC-010
4776,а́-ц·ша-ра,200,18.5,SRC-010
4777,а́-шәагаа,200,18.5,SRC-010
4778,а́дгьылбжьаха,200,18.5,SRC-010
4779,а́и·д·гала-ра,200,18.5,SRC-010
4780,абасҟатәи́,200,18.5,SRC-010
4781,да́,200,18.5,SRC-010
4782,зны́к-ҩнтә,200,18.5,SRC-010
4783,Кьаҕәса,200,18.5,SRC-010
4784,Петра,200,18.5,SRC-010
4785,а-дире́қтор,199,18.5,SRC-010
4786,а-рҧҳа́,199,18.5,SRC-010
4787,а-сқа́м,199,18.5,SRC-010
4788,а-фа́рхь,199,18.5,SRC-010
4789,а-ха́гәҭа,199,18.5,SRC-010
4790,а-шьақа́р,199,18.5,SRC-010
4791,а-ҧсихоло́гиа,199,18.5,SRC-010
4792,а-ҭа·цәа́жәа-ра,199,18.5,SRC-010
4793,а-ҵәу́абжь,199,18.5,SRC-010
4794,а́-лаҧшҳәаа,199,18.5,SRC-010
4795,а́-шьҭаҵарҭа,199,18.5,SRC-010
4796,а́-ҩеи·ха-ра,199,18.5,SRC-010
4797,а́и·ҿа·к-ра,199,18.5,SRC-010
4798,аҧа́цәа,199,18.5,SRC-010
4799,зны́мзар-зны,199,18.5,SRC-010
4800,Мари́на,199,18.5,SRC-010
4801,Марина,199,18.5,SRC-010
4802,уа́хьынтә,199,18.5,SRC-010
4803,Шьмаҭ,199,18.5,SRC-010
4804,а-гәа́рҭа,198,18.4,SRC-010
4805,а-кка́ра,198,18.4,SRC-010
4806,а-ли́рика,198,18.4,SRC-010
4807,а-уаҩы́шьа,198,18.4,SRC-010
4808,а-фе́рма,198,18.4,SRC-010
4809,а-ҧы·ххы́ла-ра,198,18.4,SRC-010
4810,а-ҵатәы́,198,18.4,SRC-010
4811,а-ӡма́х,198,18.4,SRC-010
4812,а́-дтәала,198,18.4,SRC-010
4813,а́-иашьеиҵбы,198,18.4,SRC-010
4814,а́-л·ҧшаа-ра,198,18.4,SRC-010
4815,а́-разра,198,18.4,SRC-010
4816,а́-шьҭ·ҧа-ра,198,18.4,SRC-010
4817,а́-қә·ҳәа-ра,198,18.4,SRC-010
4818,а́илы·р:каа-ра,198,18.4,SRC-010
4819,а́имгеимцара,198,18.4,SRC-010
4820,Аазиз,198,18.4,SRC-010
4821,Вова,198,18.4,SRC-010
4822,ганха́,198,18.4,SRC-010
4823,иабы́кәу,198,18.4,SRC-010
4824,Иула,198,18.4,SRC-010
4825,Лакрба,198,18.4,SRC-010
4826,Ҭарашь,198,18.4,SRC-010
4827,а-з·х·иа-ра́,197,18.3,SRC-010
4828,а-ма́ца,197,18.3,SRC-010
4829,а-р:шәшәа-ра́,197,18.3,SRC-010
4830,а-хәы́цшьа,197,18.3,SRC-010
4831,а-ҕьы́ра,197,18.3,SRC-010
4832,а́-л·р:с-ра,197,18.3,SRC-010
4833,а́еи,197,18.3,SRC-010
4834,а́и·хәа-ра,197,18.3,SRC-010
4835,а́и·ҿа·гыла-заа-ра,197,18.3,SRC-010
4836,а́кзаара,197,18.3,SRC-010
4837,наџьна́тә,197,18.3,SRC-010
4838,хыла-гәы́ла,197,18.3,SRC-010
4839,а-зы·х·иа-ра́,196,18.2,SRC-010
4840,а-кы́л·х-ра,196,18.2,SRC-010
4841,а-патро́на,196,18.2,SRC-010
4842,а-ҟәк-ра́,196,18.2,SRC-010
4843,а-ҧсылма́н,196,18.2,SRC-010
4844,а-ҭ·ба-ра́,196,18.2,SRC-010
4845,а-ҭы·р:ҟьа-ра́,196,18.2,SRC-010
4846,а-ҽ·а́·ва·к-ра,196,18.2,SRC-010
4847,а-ҽ·а́·ма·да-ра,196,18.2,SRC-010
4848,а́-мҩасҩы,196,18.2,SRC-010
4849,а́-рацәаны,196,18.2,SRC-010
4850,а́-ццак,196,18.2,SRC-010
4851,а́-шьышь,196,18.2,SRC-010
4852,а́игәны·ҩ-ра,196,18.2,SRC-010
4853,адырҩе́гьых,196,18.2,SRC-010
4854,еибганы́,196,18.2,SRC-010
4855,Занҭариа,196,18.2,SRC-010
4856,Иудеиаа,196,18.2,SRC-010
4857,Муса,196,18.2,SRC-010
4858,Ната,196,18.2,SRC-010
4859,хәыҷы́-хәыҷы́,196,18.2,SRC-010
4860,Џьгьарда,196,18.2,SRC-010
4861,Қырҭтәылатәи,196,18.2,SRC-010
4862,Ҟараман,196,18.2,SRC-010
4863,а-бжьа·ха-ра́,195,18.1,SRC-010
4864,а-бҳәа́,195,18.1,SRC-010
4865,а-гара́ж,195,18.1,SRC-010
4866,а-дунеихәаҧшы́шьа,195,18.1,SRC-010
4867,а-ла́а,195,18.1,SRC-010
4868,а-лы́мч,195,18.1,SRC-010
4869,а-х·са-ра́,195,18.1,SRC-010
4870,а-ҟы́з,195,18.1,SRC-010
4871,а-ҭа́биа,195,18.1,SRC-010
4872,а-ҿы́ха,195,18.1,SRC-010
4873,а́-ларҵәара,195,18.1,SRC-010
4874,а́-қә·на·р:гыла-ра,195,18.1,SRC-010
4875,аа́рцә,195,18.1,SRC-010
4876,аиуа́н,195,18.1,SRC-010
4877,Ирина,195,18.1,SRC-010
4878,Шьаруан,195,18.1,SRC-010
4879,ҭахәхәа́,195,18.1,SRC-010
4880,а-гәка́ҳара,194,18.0,SRC-010
4881,а-жәе́иҧшьаа,194,18.0,SRC-010
4882,а-ла́к,194,18.0,SRC-010
4883,а-шы́ц,194,18.0,SRC-010
4884,а-ҟәа́ш,194,18.0,SRC-010
4885,а-ҳа́қә,194,18.0,SRC-010
4886,а́-неиха-ра,194,18.0,SRC-010
4887,а́-қә·ҧала-ра,194,18.0,SRC-010
4888,а́и·шәа-ра,194,18.0,SRC-010
4889,Анна,194,18.0,SRC-010
